0.00012045 -42.8671 -42.8671 1 1 
0.000210811 -42.8686 -42.8686 1 1 
0.000391547 -42.8716 -42.8716 1 1 
0.000753077 -42.8775 -42.8775 1 1 
0.00147636 -42.8895 -42.8895 1 1 
0.00256186 -42.9075 -42.9075 1 1 
0.00419139 -42.9344 -42.9344 1 1 
0.00663856 -42.9749 -42.9749 1 1 
0.0103158 -43.0355 -43.0355 1 1 
0.0158464 -43.1265 -43.1265 1 1 
0.0241756 -43.2629 -43.2629 1 1 
0.0367448 -43.4675 -43.4675 1 1 
0.0557707 -43.7745 -43.7745 1 1 
0.0847046 -44.2349 -44.2349 1 1 
0.116616 -44.7339 -44.7339 1 1 
0.149121 -45.2328 -45.2328 1 1 
0.182248 -45.7317 -45.7317 1 1 
0.216025 -46.2304 -46.2304 1 1 
0.250494 -46.7291 -46.7291 1 1 
0.285703 -47.2276 -47.2276 1 1 
0.321716 -47.7258 -47.7258 1 1 
0.358617 -48.2236 -48.2236 1 1 
0.396513 -48.7207 -48.7207 1 1 
0.435542 -49.2165 -49.2165 1 1 
0.475874 -49.71 -49.71 1 1 
0.517705 -50.1999 -50.1999 1 1 
0.561247 -50.6836 -50.6836 1 1 
0.606689 -51.1575 -51.1575 1 1 
0.654154 -51.617 -51.617 1 1 
0.703665 -52.0567 -52.0567 1 1 
0.755144 -52.4717 -52.4717 1 1 
0.808477 -52.8589 -52.8589 1 1 
0.863577 -53.2174 -53.2174 1 1 
0.920435 -53.5483 -53.5483 1 1 
0.979118 -53.854 -53.854 1 1 
1.03975 -54.1374 -54.1374 1 1 
1.10249 -54.4016 -54.4016 1 1 
1.16749 -54.6493 -54.6493 1 1 
1.23491 -54.8829 -54.8829 1 1 
1.30489 -55.1045 -55.1045 1 1 
1.37753 -55.3159 -55.3159 1 1 
1.41446 -55.4171 -55.4171 2 1 
1.49122 -55.6159 -55.6159 2 1 
1.57077 -55.8078 -55.8078 2 1 
1.65309 -55.9937 -55.9937 2 1 
1.73812 -56.1746 -56.1746 2 1 
1.82576 -56.351 -56.351 2 1 
1.91582 -56.5238 -56.5238 2 1 
2.00809 -56.6933 -56.6933 2 1 
2.10228 -56.8602 -56.8602 2 1 
2.19803 -57.0248 -57.0248 2 1 
2.29492 -57.1876 -57.1876 2 1 
2.39246 -57.3489 -57.3489 2 1 
2.49007 -57.5091 -57.5091 2 1 
2.58709 -57.6686 -57.6686 2 1 
2.68281 -57.8276 -57.8276 2 1 
2.77638 -57.9865 -57.9865 2 1 
2.86691 -58.1456 -58.1456 2 1 
2.95339 -58.3052 -58.3052 2 1 
3.03473 -58.4656 -58.4656 2 1 
3.10976 -58.6272 -58.6272 2 1 
3.1772 -58.7901 -58.7901 2 1 
3.23571 -58.9549 -58.9549 2 1 
3.28388 -59.1216 -59.1216 2 1 
3.32026 -59.2907 -59.2907 2 1 
3.34339 -59.4624 -59.4624 2 1 
3.35186 -59.637 -59.637 2 1 
3.35187 -59.6444 -59.6444 2 1 
3.34364 -59.8223 -59.8223 2 1 
3.31821 -60.0035 -60.0035 2 1 
3.27467 -60.1883 -60.1883 2 1 
3.21245 -60.3767 -60.3767 2 1 
3.13134 -60.5691 -60.5691 2 1 
3.0316 -60.7655 -60.7655 2 1 
2.91393 -60.9663 -60.9663 2 1 
2.77949 -61.1717 -61.1717 2 1 
2.62986 -61.3821 -61.3821 2 1 
2.46697 -61.5983 -61.5983 2 1 
2.2931 -61.8208 -61.8208 2 1 
2.11077 -62.0509 -62.0509 2 1 
1.92281 -62.2897 -62.2897 2 1 
1.73228 -62.5389 -62.5389 2 1 
1.54262 -62.8005 -62.8005 2 1 
1.3577 -63.0769 -63.0769 2 1 
1.18204 -63.3709 -63.3709 2 1 
1.02099 -63.686 -63.686 2 1 
0.880983 -64.0255 -64.0255 2 1 
0.769574 -64.3924 -64.3924 2 1 
0.694975 -64.7881 -64.7881 2 1 
0.664666 -65.2111 -65.2111 2 1 
0.664265 -65.2668 -65.2668 2 1 
0.689092 -65.7139 -65.7139 1 1 
0.762209 -66.1735 -66.1735 1 1 
0.878631 -66.6376 -66.6376 1 1 
1.03135 -67.1002 -67.1002 1 1 
1.2134 -67.5578 -67.5578 1 1 
1.41887 -68.0088 -68.0088 1 1 
1.64318 -68.4529 -68.4529 1 1 
1.88289 -68.89 -68.89 1 1 
2.13545 -69.3205 -69.3205 1 1 
2.39901 -69.7448 -69.7448 1 1 
2.67218 -70.1632 -70.1632 1 1 
2.95393 -70.5761 -70.5761 1 1 
3.2435 -70.9836 -70.9836 1 1 
3.54031 -71.3859 -71.3859 1 1 
3.84391 -71.7831 -71.7831 1 1 
4.15395 -72.1753 -72.1753 1 1 
4.47016 -72.5626 -72.5626 1 1 
4.79232 -72.945 -72.945 1 1 
5.12026 -73.3224 -73.3224 1 1 
5.4538 -73.6949 -73.6949 1 1 
5.79283 -74.0624 -74.0624 1 1 
6.13722 -74.4249 -74.4249 1 1 
6.48684 -74.7823 -74.7823 1 1 
6.84161 -75.1347 -75.1347 1 1 
7.2014 -75.4819 -75.4819 1 1 
7.56611 -75.8239 -75.8239 1 1 
7.93564 -76.1607 -76.1607 1 1 
8.30989 -76.4923 -76.4923 1 1 
8.68873 -76.8186 -76.8186 1 1 
9.07207 -77.1396 -77.1396 1 1 
9.45978 -77.4553 -77.4553 1 1 
9.85176 -77.7658 -77.7658 1 1 
10.2479 -78.0708 -78.0708 1 1 
